AMRO,440
TIHU,20
MBI ,160
PPTA,40
GWS ,20
VWA ,20
VNRD,20
BOKR,40
PAR ,640
CRY ,220
SIQ ,10
UKN ,20
BYPL,100
ETM ,40
BOKE,40
BTPD,40
MJA ,130
BRKH,20
RKB ,260
TRB ,20
BSL ,2480
RUR ,60
KKI ,110
RNH ,60
URML,20
SMBX,280
IAA ,210
BURN,170
TAO ,20
EN  ,20
HNL ,260
KL  ,120
SMBL,60
SMBJ,240
JTO ,60
JLY ,20
PDGL,20
BJN ,20
KLTR,80
SGKM,20
GWM ,40
MDE ,70
HBL ,40
USD ,70
KFD ,40
VRE ,40
MPJ ,10
GRF ,20
MFQ ,20
ET  ,2620
AIA ,20
APL ,20
MYX ,40
GHNH,20
MBL ,10
MMD ,40
HBLN,20
MQE ,30
NMDA,40
JHS ,2170
BLRD,20
DKLU,20
SNAR,20
MMPL,20
BE  ,1620
BQR ,60
BJNR,230
BGY ,20
CPH ,480
TMT ,20
CLT ,920
SPJ ,1020
GCH ,40
BHNS,20
BLD ,110
TVI ,60
PDY ,180
ZN  ,310
MQX ,40
MQL ,70
ABKP,60
SPX ,20
UDL ,430
SML ,100
PWS ,140
LHU ,100
JGJN,20
SRT ,510
ABKA,150
SILO,20
MAJN,590
KMD ,80
MBY ,120
KIW ,10
DMLE,20
DRWN,40
KRE ,160
GBX ,50
TGA ,40
KPGM,80
PIP ,100
MCRD,20
KGG ,600
NKDO,40
SVD ,60
WDN ,40
ZBD ,200
BCOB,260
JTI ,110
TP  ,60
DML ,20
PSX ,60
JNH ,380
DHN ,1020
NDD ,570
BAMA,20
NKD ,130
AKOR,60
RBL ,590
AKOT,40
KMDR,10
KPG ,720
AGY ,50
NBP ,10
PUD ,30
MMR ,1860
GGJ ,210
BMGM,20
BKH ,60
PGP ,20
BIDR,180
CHZ ,90
SIL ,300
SOAE,20
JLD ,160
BLMR,20
SRTN,60
SRTL,290
BMT ,360
KTW ,60
NKW ,20
LKS ,160
KOO ,380
YGD ,20
CHH ,60
JLR ,120
ASH ,50
BMF ,120
PEM ,60
AGA ,80
MVG ,20
DMBR,10
MHPE,20
NBPH,10
PSR ,40
RJK ,130
CNL ,20
MQN ,10
JONR,30
PRTL,40
KEA ,40
YNK ,430
KNW ,1250
CJL ,30
BNTL,60
SRF ,60
RSNR,20
FKB ,30
BNT ,180
MNL ,60
BLDA,120
TKE ,100
MEP ,110
PHR ,370
KCC ,90
MGAE,40
VRI ,530
VTA ,40
KLU ,100
JON ,20
FYZ ,10
UNL ,50
BOM ,20
RCJ ,20
GD  ,960
NRA ,20
MVD ,20
SV  ,610
KRY ,100
GBD ,200
AO  ,220
VG  ,1020
DNRP,20
DDE ,160
BRAG,60
BSM ,20
KPU ,20
INDB,680
CBU ,20
TLO ,10
MWY ,20
MRTY,40
KAYR,20
PAM ,40
SUH ,30
CT  ,220
MCN ,40
GVL ,60
CDG ,630
GVB ,20
PUX ,50
SANK,10
FSR ,10
KBQ ,20
RNU ,20
CBG ,20
CTC ,1400
ITR ,150
DJG ,80
JRL ,20
JMP ,550
BDVT,100
LKO ,2390
SIP ,280
KDKN,30
MDRR,20
BRS ,230
SLKR,80
THY ,20
KJY ,30
PRDP,40
PCH ,20
MQO ,40
NGLT,20
KANJ,40
TMKA,20
BPD ,30
BDVL,30
BOD ,60
ATPA,20
BTC ,70
AMLI,40
MD  ,10
AMH ,260
BDXX,20
BYS ,20
BTQ ,20
HMR ,20
MDR ,310
UCR ,140
BOJ ,80
PIT ,20
SSKA,20
ATP ,760
BBTR,40
PHD ,240
CRKR,10
CLDR,20
VI  ,20
SAG ,270
JMPT,40
TIG ,580
TBT ,100
CJM ,130
MJRI,150
TPY ,40
DHW ,70
CDGR,140
TTI ,20
DSB ,30
CGY ,300
BKTH,20
FDN ,30
GOC ,30
GZM ,20
HLZ ,40
NMGT,10
PRG ,270
TPK ,20
PMR ,160
VLI ,70
RMM ,160
GRJA,20
MNU ,20
MDDP,80
TOI ,40
OTP ,400
DWLE,20
DSL ,20
HX  ,440
RJAP,10
HAR ,30
ADF ,20
VNM ,20
BAB ,250
CKD ,60
LOA ,30
AONI,20
LPJ ,60
JU  ,870
HLDD,40
RNG ,480
PG  ,60
PGRL,260
MVN ,80
BSYA,30
TIU ,60
ROB ,40
MST ,20
HLDR,70
BU  ,90
PGR ,120
MAM ,10
KVGM,20
HNM ,20
DAV ,50
CKDL,60
TAN ,150
BSKH,20
JTL ,20
BABR,20
AJU ,20
BCRD,30
LTD ,40
TGN ,120
UIH ,20
KIF ,20
DBA ,350
TME ,60
KDQ ,20
DEOR,40
DEOS,700
BTJ ,40
NAB ,40
BCK ,40
ULD ,50
MPU ,50
DTV ,40
SLY ,40
MYK ,40
HRN ,10
MFP ,1000
DKY ,20
RKSH,40
DLK ,290
TDL ,990
JUD ,630
JNR ,100
GNC ,60
KTHU,620
PUT ,200
SVGA,140
DBB ,40
KMEZ,20
KRDL,20
BUU ,20
KEPR,70
GJH ,20
MUV ,250
BJO ,70
CNC ,40
TPE ,10
PDRD,20
GMM ,20
BXC ,20
BWA ,20
BEK ,10
PRKD,20
BGX ,20
OSN ,110
SMC ,70
SDB ,320
CW  ,30
SDPN,10
SIPR,10
KGD ,10
WZJ ,20
BWW ,40
LGDH,30
KMV ,60
MHO ,20
PDR ,20
BIY ,90
SDBH,20
STW ,100
BD  ,920
BIG ,140
CCK ,20
KTH ,140
ETP ,20
PJB ,20
TDLE,40
GUNA,500
KRD ,340
AGL ,20
CJW ,30
LTV ,40
MLTR,20
ALY ,250
SVG ,20
KKTA,20
JUDW,210
AEL ,20
KNVT,100
PLS ,60
BBGN,20
NG  ,20
NDE ,10
ANKL,100
WDM ,100
AXR ,10
BNCE,240
PLI ,10
HAPA,540
KHNM,140
SRID,250
MCS ,160
BLK ,50
NBQ ,940
SKA ,20
PSLI,10
MMS ,40
ZW  ,20
SRW ,20
DWP ,250
GNU ,150
MRE ,30
CHOK,20
NRPA,20
KLMG,40
GRI ,20
SIM ,30
TQA ,20
GDE ,40
LKR ,500
GLA ,60
TUN ,230
PNSA,20
HGT ,340
JAQ ,20
FGSB,20
SOL ,60
SRWN,20
MWRN,10
GB  ,130
NRP ,160
NUD ,80
DSD ,30
TUNI,600
KWB ,20
FLK ,100
BMI ,120
COA ,110
AKRD,30
ANK ,100
MAN ,400
MAKM,80
GGC ,490
PNME,490
NYO ,60
FUT ,640
AF  ,520
HVD ,60
BDVR,20
BNC ,700
PBP ,40
FKA ,20
KHN ,10
SRI ,40
MAKR,200
DRTP,60
INJ ,20
BNU ,90
NS  ,100
TKD ,190
DAB ,200
MNC ,20
ADST,10
URD ,100
POA ,40
BDYK,20
MZL ,80
KUH ,310
KLT ,60
SAV ,20
LONI,80
NSVP,10
DRZ ,20
MAY ,70
BGRA,10
TNL ,40
KYI ,40
CMU ,150
BLY ,10
JKM ,50
LDP ,20
DPR ,150
VKT ,20
JRMG,50
JKO ,20
DO  ,500
AGD ,40
KBPR,60
JRLI,40
MLC ,40
NDKD,260
YDM ,30
PLU ,40
SEP ,10
CVR ,40
SDS ,20
VID ,60
KTT ,60
BVL ,50
CBF ,1090
GKJ ,40
KSI ,20
MNQ ,40
RNV ,80
GDZ ,20
KAL ,20
NHK ,100
DABN,80
WST ,20
AH  ,330
FLR ,40
HDN ,100
DKT ,10
LKN ,120
BBU ,550
SWM ,1270
ULNR,60
KZA ,40
GPI ,40
BDY ,20
UCA ,70
GGM ,20
LIN ,20
SCE ,20
MLAR,30
GAJ ,80
RJP ,350
BYR ,10
PKK ,20
HWH ,2300
AMI ,110
TMC ,10
MDU ,770
PANP,160
CTPE,20
MHOW,40
BDW ,30
NKI ,30
SLJ ,20
BAMR,20
TVR ,140
MSK ,120
JL  ,1410
VLNK,40
HRNR,130
DIH ,40
DTL ,40
GZB ,1710
PRDH,10
KLB ,60
TRR ,60
TPTY,1110
PRDL,90
SKQ ,10
SOJN,140
MUK ,40
JOC ,190
CRJ ,880
ME  ,20
CGLA,30
GATD,270
TPTN,20
WSJ ,100
DNRE,40
TPZ ,150
CHRA,20
DHPR,30
TIT ,20
SOP ,10
GZL ,60
MLO ,100
DSO ,180
TPT ,260
CGL ,720
DNR ,880
BRBS,30
CGS ,60
PPH ,20
SFC ,70
NASP,40
RPUR,80
BDWS,40
RJPM,20
ATS ,60
TLT ,20
NSD ,190
RJPB,780
JID ,290
BAM ,1200
PAP ,210
KVK ,90
REWA,180
KQT ,80
BDWD,120
KGBS,20
BMRN,30
BDWA,50
HSP ,20
KDJR,40
BDWL,60
KMZ ,370
APN ,20
FD  ,610
SJT ,40
BVP ,80
CNBI,10
PP  ,50
HDE ,40
RVKH,40
BSX ,420
ARN ,20
KMT ,860
BHL ,330
DNW ,20
HJI ,310
HBJ ,930
SDAH,540
REJ ,60
GWA ,20
DKN ,30
RGU ,50
AVN ,20
GED ,60
DWO ,100
MIQ ,20
DKNT,90
JSG ,940
KMTI,50
KHC ,40
NMP ,210
ORH ,20
PUS ,80
ATMO,80
MDGR,90
GEDE,40
CNB ,2830
TPF ,40
BUT ,80
JNRD,20
BHLP,120
MUW ,60
CPN ,20
AL  ,140
SVT ,30
MWW ,20
ARNA,20
CLR ,150
SFM ,150
ULG ,40
BHLA,10
FBD ,260
HPP ,150
BHLK,140
GLE ,20
TMZ ,180
MRDW,140
SWO ,20
KSW ,40
KJ  ,20
SKND,40
HDL ,20
KYM ,80
NIV ,20
BGM ,390
MRDD,40
SINI,200
UDN ,380
SYJ ,80
MMPR,20
SINA,20
DMRT,20
KKU ,100
WDLN,40
PNBE,1910
UA  ,20
SHV ,50
DMRX,80
RVD ,20
SGAM,40
PLJE,40
BEA ,240
NDT ,60
ALJN,750
LKBL,40
AVD ,30
DRU ,300
PNB ,20
BG  ,180
BEAS,780
HD  ,510
VVA ,50
NDZ ,20
TEA ,140
DPA ,450
PLJ ,150
NKJ ,50
MMB ,20
FGR ,100
RMPB,20
CCH ,160
TSL ,20
HER ,20
MKA ,1060
SKN ,80
JJR ,70
KQN ,270
SMNE,40
MOL ,60
CUK ,100
SMNH,60
BGMR,50
MRR ,150
PUO ,40
KHM ,20
PPO ,60
GDPL,20
SEGM,670
RHA ,100
PSO ,30
WAIR,10
DPW ,40
BRC ,2980
PNP ,820
GPZ ,20
RKO ,20
MTJ ,1710
MHRG,120
BMH ,140
NYN ,280
BLH ,10
SMX ,10
BNVD,60
LHA ,90
IRP ,20
YPR ,1430
AWR ,600
CJN ,80
ADB ,100
TKU ,20
KGL ,40
DAS ,20
PTWA,20
SEY ,20
VDI ,20
BNDP,60
GPDE,20
TKG ,40
BZR ,80
MXK ,20
KEM ,80
NRDP,40
NPK ,20
UDR ,80
BNV ,80
PTU ,320
BNDA,210
JUL ,20
DAA ,340
CLPE,20
SAW ,140
QLD ,300
KHS ,200
BNDM,160
JLS ,60
SNI ,90
SQQ ,10
MAG ,180
RNJD,60
KHMA,20
JALD,30
CHNN,20
MVJ ,290
BR  ,20
DPS ,80
PLD ,40
TNM ,110
PNPL,40
VYA ,190
UPD ,20
SEG ,340
NYP ,200
PCU ,20
BTA ,240
MSDN,40
RMGM,220
KLAR,110
SKGH,50
UCB ,10
STBJ,20
PUA ,40
JKZ ,20
ODG ,120
ST  ,2670
PAA ,80
SQE ,30
BNXR,130
GKK ,40
RNW ,20
TLC ,20
NSU ,30
NUQ ,120
BDTS,810
SIR ,480
JDI ,40
RWL ,140
BGAE,20
TJP ,30
NHH ,360
ABFC,20
AMX ,40
BHLE,20
KSM ,20
BRM ,60
NJT ,40
NR  ,110
RJG ,80
BYC ,50
VGT ,40
KJM ,810
BRMT,20
KAMG,40
EKC ,100
RJQ ,40
GOP ,20
SMLA,40
MGM ,40
PDZ ,20
KDI ,20
BRMO,40
RPZ ,250
SSIA,20
TA  ,180
BVM ,20
MNP ,210
SUJH,80
AAG ,20
POR ,20
VYK ,30
TRS ,40
SAHL,20
VRM ,20
CKTD,210
JOB ,210
GDYA,430
VLY ,230
TIS ,60
MKH ,70
GZO ,60
SPDR,40
GVD ,70
DHI ,40
EKMA,110
MLN ,50
SRPM,40
BIO ,40
JOP ,240
SPF ,20
PMP ,100
TOK ,240
SNX ,40
TPU ,20
PYD ,30
YA  ,420
PPI ,750
HUK ,10
ATR ,40
ALJ ,10
KKDI,160
KOAA,630
LMP ,30
SLI ,360
CKB ,100
GRMP,40
J   ,480
DBRG,260
MHN ,20
RRB ,500
KKDE,490
KKZ ,20
KVDU,20
BHME,40
NEP ,40
RNY ,580
DBRT,40
DBF ,20
PQA ,30
MJN ,20
RRL ,20
BVQ ,70
BALE,20
DBR ,150
GHX ,60
ATRU,40
KMU ,240
SHG ,530
BALU,630
BALR,20
HMT ,20
MLNH,20
EKM ,80
TISI,40
KQU ,80
KPNA,40
NCU ,20
DQN ,80
ADR ,20
DBL ,30
DSNI,40
BFJ ,20
SLW ,90
KRNT,500
SKS ,60
KKRD,50
HP  ,60
MPA ,60
SWR ,100
GUD ,40
LSG ,20
GHY ,860
RAY ,90
HMH ,160
GUP ,40
TDN ,40
MRDL,40
MKP ,810
GOTN,330
KIR ,760
STUR,60
MUT ,170
FDB ,730
BUW ,120
DNA ,540
LNN ,70
BXA ,20
SPO ,20
GWL ,1420
DES ,90
NVU ,20
LEDO,20
SVA ,150
BIX ,40
LGH ,200
GJUT,120
NMM ,20
PUMU,40
TMQ ,80
NBA ,150
ADRA,440
PDL ,60
KYN ,2540
SMWA,20
IPPM,20
TCL ,20
SMO ,120
KER ,40
MAHO,20
UND ,10
TAZ ,50
SBLT,130
DOS ,650
MKPT,20
HNA ,150
MKL ,20
ABZ ,40
BOT ,20
SHU ,90
NDU ,20
PURI,820
DRD ,370
GLG ,90
TUL ,20
ARQ ,40
JAIS,190
SOD ,140
NIM ,20
KPDH,20
DMK ,20
PNC ,1180
SGF ,80
SRKI,20
WDS ,20
MAI ,80
KRH ,330
PLK ,20
KGX ,20
BZM ,120
DWD ,50
VVB ,40
JAC ,20
BIA ,80
SBE ,20
PUNE,2080
SBPD,240
HTC ,180
SRY ,20
DWR ,530
JAA ,180
JBG ,20
BMKI,200
TLWA,20
JHD ,160
HOJ ,20
MIPM,100
ASKN,280
GSW ,40
SBPY,100
KLP ,40
FKG ,290
CAER,100
RAKL,20
LDE ,60
SZB ,20
MIL ,90
KCP ,20
SBP ,610
BRPL,140
NRR ,40
MOMU,40
SUMR,20
HG  ,210
ASK ,620
DUBH,20
MTM ,90
AED ,20
BMK ,40
SIOB,340
VDA ,80
VMD ,60
KPD ,1770
MMK ,70
LD  ,430
KRIH,20
JMT ,250
ALER,180
OGL ,1520
BNE ,20
GLGT,20
KRG ,70
LHB ,20
VNK ,70
DAR ,10
DL  ,60
KGF ,20
KANO,30
CUPJ,180
EKI ,80
ANG ,580
DGLE,110
NLE ,180
CSDR,20
HAD ,200
SCT ,20
KSU ,20
VRL ,140
KLOD,40
BRNA,40
BRND,120
RJI ,20
KCN ,10
CYN ,20
HKP ,20
KMX ,40
PQN ,120
PNQ ,190
GGO ,20
DMG ,30
NKR ,40
MVI ,40
ORGA,40
BVNR,30
VMU ,40
TGU ,30
PJGM,20
CMW ,40
HLR ,20
CVB ,30
SUKU,20
JWO ,70
BLW ,30
CMA ,20
SGZ ,390
DMGN,20
MCI ,500
SSF ,20
PLW ,30
GVG ,110
KTGA,20
MS  ,870
GKH ,200
MCA ,230
HGL ,40
HM  ,50
TLD ,310
GDPT,20
CKU ,140
BVN ,20
MXT ,40
VRLR,30
KLQ ,20
MMY ,60
KLRS,50
BNWC,20
GA  ,20
RCG ,10
KAN ,60
MNAE,70
KSJ ,200
BRN ,10
KHRK,20
KHRJ,80
BOR ,380
NWD ,40
KLRE,130
BPK ,20
BBA ,40
HIR ,100
KZU ,20
NWR ,40
GAD ,10
NGI ,20
HCR ,170
REI ,50
RJR ,80
BYL ,170
KQD ,30
KXA ,20
PAVP,40
HSRA,210
NBR ,80
MDW ,80
JMU ,390
VBW ,80
GDX ,20
KNL ,40
RMNP,70
SALE,150
TVP ,180
PRT ,40
CRL ,40
MUGA,40
TTL ,20
JBK ,60
BUDI,140
KRGA,20
KUT ,20
BUDM,120
GILL,20
TIR ,700
MSW ,140
PHI ,20
PRB ,90
SPC ,40
MXL ,20
DHRR,80
GZN ,80
LOL ,20
AADR,20
BUD ,60
KNLS,60
BCA ,150
MUG ,10
RMN ,20
SOH ,330
AAL ,190
CRLM,80
KWI ,20
SLH ,60
RJA ,80
GVI ,20
GADJ,520
KOP ,270
PAV ,70
BFY ,20
KDHA,40
KVU ,160
TLV ,60
RMD ,160
KDHI,50
DJX ,20
BHTA,80
HSR ,180
BAY ,320
KVG ,40
GNT ,580
CI  ,60
DHND,30
DHNE,580
RNL ,40
DYE ,20
HSD ,50
GTE ,40
OYR ,90
MDPR,20
RTA ,340
TK  ,550
MFL ,50
HLG ,20
SET ,20
LAE ,20
SHF ,40
BHB ,40
FLD ,20
BPZ ,40
GJJ ,60
EKN ,20
ULL ,20
NGG ,150
BDC ,900
BMLL,20
GHJ ,40
MDKU,20
TSR ,50
MOB ,20
MFKA,220
WEL ,40
GGT ,30
JRA ,50
PKQ ,20
TMX ,40
DKZ ,190
BOY ,370
DLN ,410
IKI ,10
AJRE,20
TDO ,180
CDH ,40
PRI ,10
BDCR,60
JHW ,120
KTU ,340
SBO ,80
KKET,20
RRME,40
TAKU,20
CRP ,360
PDT ,60
IDG ,360
SN  ,10
BVRM,80
KDPA,20
CPL ,20
CHBT,20
SVV ,20
BVRT,250
BHBK,20
SPN ,960
DNN ,30
SBM ,20
YLK ,20
DER ,20
GNVR,20
BJD ,90
SCH ,90
KUP ,20
BUX ,50
SFY ,240
CTF ,40
RMR ,120
BWT ,700
BGS ,500
UBL ,840
KWR ,80
SKLR,60
RAJP,80
AP  ,20
AWB ,500
MRBL,40
PGI ,320
ARPL,10
BON ,40
APR ,610
KTSH,40
KTE ,1390
UNK ,20
NILE,110
KMAH,40
JTY ,20
NTSK,290
GLP ,110
SHRD,20
MANG,20
TGE ,20
EVA ,20
MANK,20
KIK ,60
GLPT,370
DOD ,50
SHTT,20
MON ,80
NIL ,20
PPJ ,20
KNO ,20
JNL ,120
SGG ,440
DPZ ,20
SRUR,30
KTES,120
JPS ,20
KIKA,10
DMP ,60
EE  ,1230
ALD ,1970
SYL ,40
KYOP,20
KWO ,130
SLR ,60
ZNA ,240
KESR,20
RMRB,40
MKC ,590
BGSF,20
MRB ,90
CWA ,110
DOA ,80
WDR ,40
DUA ,110
CAF ,20
TQN ,20
NDNI,30
SNKL,20
SGUJ,210
STPT,30
SRJ ,210
TNKU,190
BLTR,210
CHL ,50
CUE ,20
PNVL,800
SGUD,10
OEA ,40
ASL ,30
HVM ,20
RHG ,190
THKU,20
NRS ,60
GRD ,40
LKY ,20
BYD ,40
PSA ,820
BLAX,40
MRN ,30
DPC ,20
BGA ,20
VGN ,70
ANH ,100
RDL ,260
KPK ,50
MQR ,140
SMZ ,130
AAY ,60
CCT ,200
YNG ,10
PUU ,20
YFP ,200
LGL ,100
RLA ,20
ANF ,60
NLV ,60
GDI ,20
KNSR,40
AWM ,20
NPI ,20
TVC ,860
TKWD,30
BRDH,10
WTJ ,60
DAO ,40
PHV ,10
KGN ,80
CHLK,40
NLPD,80
SRJM,40
DUJ ,20
RUPC,180
SNK ,100
SKZR,820
MVH ,20
RBZ ,40
VVM ,80
PSAE,20
KPY ,330
MRPR,150
MLJ ,40
LS  ,210
DXK ,20
KI  ,60
MAR ,20
PLP ,170
MKU ,560
RPJ ,590
GIMB,340
BTO ,40
PVU ,220
HGI ,40
MUGR,40
JPL ,120
CKR ,40
KVZ ,380
CBK ,120
TLE ,20
DJKR,20
MGRL,40
KUK ,40
NRE ,180
RUB ,10
RCTC,20
CHB ,20
BRYA,510
MDVR,10
DGO ,120
MDVK,10
KSK ,20
BDRL,40
MDVL,40
AMLA,460
BPH ,120
KKW ,240
KZTW,30
KZB ,20
NGHW,10
KEMR,30
KTKR,10
DGA ,250
LUSA,70
BRY ,20
THUR,30
GAE ,10
RJS ,40
LKKD,40
PKL ,40
AML ,130
BPHB,350
NAT ,80
KDG ,150
BBPM,20
MEJ ,400
BNZ ,440
SCC ,80
KNDI,10
JBX ,50
KBN ,10
KOK ,10
CTO ,450
MAA ,20
DTO ,310
TBH ,20
NMH ,250
PAGM,20
BBY ,20
DHS ,20
KMAE,20
GR  ,670
NED ,720
CIL ,70
MJL ,20
RTP ,40
SR  ,20
DIW ,10
RKM ,550
AJJ ,1100
BMC ,60
LAV ,100
MUD ,80
PPM ,60
KSWR,20
NPRD,40
MLP ,40
BVZ ,10
BUG ,160
RGD ,70
FTG ,70
BWX ,10
KMC ,330
JGN ,40
ISA ,110
TLM ,20
RYP ,20
ERL ,120
PAU ,710
ATNR,20
SGNR,170
HLKT,40
RGDA,480
SAD ,60
MKT ,40
AHD ,20
SLGH,40
NIU ,100
SLGE,20
BWB ,40
WKR ,510
KKB ,20
BAND,370
VKI ,180
DYD ,190
BANO,80
SNVR,50
BANI,40
DLJ ,170
SLGR,290
BHC ,1090
JIND,370
MLPR,190
KCA ,20
PAE ,20
PRCA,60
DEC ,660
KQW ,20
AFR ,40
QLM ,150
BAGL,20
JSV ,30
AVK ,40
FBG ,40
GNGD,40
MHH ,80
MKRA,20
MKRN,90
DLO ,140
DURE,320
MDJ ,100
MKRH,20
PWL ,250
BMN ,20
PIL ,100
GUR ,160
ARAG,20
JOL ,20
ADD ,40
MMA ,180
WKRC,20
MFJ ,40
PDNR,20
MKPR,10
KUI ,20
SHE ,120
BBK ,780
JBP ,1630
BJK ,30
CNO ,100
DHO ,390
VV  ,90
LNL ,1090
PDNA,10
BUI ,580
STSN,10
HGR ,40
IPR ,40
GMA ,60
MURI,670
BEB ,100
BJE ,100
RMU ,650
RANI,260
SFX ,20
MURD,100
GMAN,50
GDQ ,20
UJ  ,60
LLR ,40
BZA ,3130
SZA ,20
LTHR,220
GLTA,30
BCQ ,40
MDJN,40
GNG ,280
KMA ,20
MDPD,20
KKP ,140
AKD ,190
ARA ,800
RSR ,140
RMP ,50
KTD ,20
GHGL,60
UPR ,60
ON  ,650
SDNR,20
MOO ,140
KTR ,30
VD  ,40
ARW ,30
CLKA,100
BHNE,40
KNRT,40
AKV ,730
LHLL,20
DRH ,200
MAO ,850
HJP ,970
BNGN,40
DMW ,20
BLGT,60
BLGR,420
SGD ,140
MIH ,20
SYM ,50
KHBJ,40
CHNR,40
TSI ,20
KIP ,10
PBN ,650
RUSD,60
PBE ,60
SRMR,20
RAU ,40
SKM ,270
CHSM,60
BID ,160
DIG ,80
MRA ,550
GVR ,20
RAG ,40
BIM ,220
ALMR,60
CJR ,20
SBR ,130
GHUM,120
NRT ,200
KAT ,110
GRG ,70
JAM ,470
BKA ,20
UD  ,600
KT  ,230
LUNI,480
BKSC,560
SIC ,10
MGB ,20
BANE,40
SVM ,140
SUD ,60
PDX ,10
AKVD,250
KTRH,40
DPL ,20
SGDP,20
BLG ,10
KTRR,30
SGDM,20
RDM ,700
STA ,1380
MQS ,20
KRJD,20
VAA ,20
CJS ,20
ONR ,40
KUDL,220
ANE ,20
BLU ,20
SEB ,190
CHM ,70
KEH ,60
NNGL,20
KLPM,20
KUDA,260
PTP ,40
KAPE,20
KAPG,120
RSI ,40
THVM,240
MZH ,120
KQQ ,10
VRN ,20
DAN ,20
PEH ,20
SNDD,140
TUP ,1250
DWV ,40
PQL ,40
NDO ,250
SWS ,10
MVO ,260
SGJ ,50
ORAI,530
PLG ,260
URN ,40
CSB ,20
ELM ,20
SWA ,110
RJB ,30
MAS ,1780
PCV ,20
BTL ,20
PNWN,30
RPK ,40
LMG ,450
JPM ,10
KSVM,20
SMSR,20
BMKJ,20
DDL ,40
RRS ,20
CKS ,20
MKN ,440
THDR,80
MBD ,40
KVS ,20
RK  ,760
CHA ,20
HKR ,40
LUR ,200
NUR ,120
HDU ,30
KUD ,190
MMM ,100
PRWD,20
MNGD,400
CUR ,160
RTI ,40
KZE ,400
THV ,180
NWB ,20
KSH ,160
RU  ,1360
PFU ,20
NAWN,20
MWH ,10
PPZ ,20
WR  ,720
CGR ,110
AB  ,250
NWP ,180
DRW ,20
KSF ,80
BRZ ,60
SHMI,20
VKB ,440
BYN ,100
PKO ,100
BHRL,20
DVL ,420
JRI ,10
SANR,30
CBJ ,40
GTU ,40
GIN ,40
KNN ,310
PTB ,240
TPPI,20
POO ,40
MINA,40
PRR ,490
CRN ,70
KUV ,20
MGS ,2330
HOL ,40
VRR ,100
SCN ,20
HYT ,120
LAU ,80
GZH ,120
PHK ,200
KLNP,30
JYM ,20
AJI ,150
TPH ,140
RKL ,20
SAN ,240
DJHR,20
TRVL,630
MUE ,420
SSR ,20
NAW ,60
PCX ,40
LOD ,20
MRM ,20
BYNR,240
KOV ,110
BVB ,20
JGM ,140
INP ,40
SVDK,190
ANMD,20
VTJ ,60
NSX ,40
RYS ,30
SVPR,20
VELI,20
BFM ,100
SLT ,20
KXL ,20
KBH ,70
KCI ,60
WANI,20
SHDM,100
MKRD,20
KKPM,20
PYOL,40
BSTP,20
RNN ,40
LVK ,10
SVPI,180
GTF ,20
VKH ,40
SVPM,20
CVJ ,20
GAP ,20
NGE ,40
BDU ,80
BBM ,170
NB  ,20
JMK ,40
SDMD,20
WENA,40
DURG,1270
DKDE,10
MSMD,280
PKA ,40
NCJ ,470
DKJ ,320
DLPH,20
HPT ,260
BWD ,60
TZR ,60
KSTE,60
GGR ,20
BBMN,80
KSTH,50
GDB ,150
COO ,20
NVT ,60
SONR,60
DLP ,20
IKK ,10
BDAG,10
DKD ,180
SDN ,110
MYR ,790
PSL ,20
HLAR,80
RKZ ,20
BST ,780
KODI,60
GY  ,880
DEB ,60
HMRR,40
CRR ,160
KRLS,10
MJY ,20
BUH ,230
LKNA,20
RMB ,20
VBR ,60
VTN ,20
BJF ,20
ABLE,10
RMT ,110
DIL ,40
NBD ,420
BGQ ,40
BKRO,40
KGI ,320
BDZ ,40
STR ,400
PDO ,10
BKRD,70
AII ,1250
APT ,240
BAU ,540
JMKT,150
IGU ,20
KRMR,20
PGK ,160
KRMI,180
MALM,470
MALK,20
ETW ,610
WP  ,20
YL  ,100
MALB,140
JTW ,140
FAN ,90
APTA,40
WFD ,110
CLI ,20
PU  ,20
BXJ ,160
ARV ,80
JLN ,80
KTQ ,180
GDP ,20
PNF ,100
MKSR,80
KRPU,100
SZR ,120
SGE ,60
KMBL,300
DMV ,430
DRI ,20
JNN ,20
DOTL,20
MRF ,20
DLB ,60
TDV ,20
MZP ,1450
NKX ,20
KWM ,100
CTR ,20
SYN ,80
JM  ,160
SKJ ,80
MUR ,530
MML ,290
BRMD,20
VDL ,60
BC  ,40
VSG ,150
JAB ,60
SPRD,180
KTK ,20
KPRR,40
JAN ,20
SRL ,60
NDLS,2390
PUK ,80
DOHM,20
VDH ,50
MLB ,80
MABD,450
GRX ,20
CDSL,20
MABA,190
VSU ,280
CHR ,30
SWPR,110
RHE ,60
MOR ,140
URMA,20
SAB ,40
ASN ,1900
MRT ,60
SHDR,20
ANDN,40
ANDI,50
KDZ ,60
BGG ,20
KPI ,130
CLJ ,140
RMC ,70
SDI ,40
JMKL,10
ANV ,500
TKQ ,40
MR  ,20
SMT ,70
VPL ,20
BLR ,40
KAG ,20
ANVT,530
ANVR,790
CKX ,20
KEI ,250
SZ  ,20
VPO ,40
GDO ,20
JMD ,40
HMY ,40
SRJN,20
KURJ,60
DAM ,20
SMTA,20
AHH ,90
VMA ,240
HZD ,240
BILD,30
CTA ,60
VDD ,130
TKB ,20
TWB ,20
THE ,40
CHRG,20
ITA ,60
MRND,50
RURA,160
NDL ,200
CHRM,90
SXP ,20
